"modelname","scenario","sens_step","run_number","resource","time","server","queue","capacity","queue_size","system","limit","replication"
"orepass","initial suite",6,2,"drawpoint_access",15,3,12,3,Inf,15,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",50.9907622490338,14,0,15,Inf,14,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",50.9907622490338,3,11,3,Inf,14,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",50.9907622490338,1,0,15,Inf,1,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",53.0495938817985,13,0,15,Inf,13,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",53.0495938817985,3,10,3,Inf,13,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",53.0495938817985,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",57.8385169745758,12,0,15,Inf,12,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",57.8385169745758,3,9,3,Inf,12,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",57.8385169745758,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",100.682479695241,11,0,15,Inf,11,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",100.682479695241,3,8,3,Inf,11,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",100.682479695241,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",101.543310498032,10,0,15,Inf,10,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",101.543310498032,3,7,3,Inf,10,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",101.543310498032,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",108.169110625331,9,0,15,Inf,9,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",108.169110625331,3,6,3,Inf,9,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",108.169110625331,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",142.956246611487,8,0,15,Inf,8,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",142.956246611487,3,5,3,Inf,8,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",142.956246611487,7,0,15,Inf,7,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",148.308284144434,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",148.308284144434,1,0,15,Inf,1,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",148.308284144434,2,0,2,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",148.594308134071,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",148.594308134071,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",148.594308134071,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",154.163826990972,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",154.163826990972,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",154.163826990972,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",157.446675825861,7,0,15,Inf,7,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",157.446675825861,3,4,3,Inf,7,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",157.446675825861,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",158.029124364108,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",158.029124364108,3,3,3,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",158.029124364108,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"truck_get_stocks_resource",168.325005760478,1,3,1,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",168.325005760478,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"truck_haul_loaded_resource",168.325005760478,1,0,5,Inf,1,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",168.325005760478,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",172.189832738727,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",172.189832738727,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",172.189832738727,1,0,15,Inf,1,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",188.401006158882,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",188.401006158882,3,2,3,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",188.401006158882,7,0,15,Inf,7,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",188.510121943781,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",188.510121943781,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",188.510121943781,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",188.974203199702,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",188.974203199702,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",188.974203199702,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",192.001604157096,1,0,15,Inf,1,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",192.001604157096,2,0,2,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",192.001604157096,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",194.203436425164,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",194.203436425164,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",194.203436425164,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",203.283961324103,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",203.283961324103,3,1,3,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",203.283961324103,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",204.68732905155,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",204.68732905155,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",204.68732905155,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",212.193929216481,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",212.193929216481,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",212.193929216481,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",214.4041579338,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",214.4041579338,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",214.4041579338,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",233.34617214684,1,0,15,Inf,1,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",233.34617214684,2,0,2,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",233.34617214684,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",236.925105433176,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",236.925105433176,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",236.925105433176,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",240.604769658332,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",240.604769658332,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",240.604769658332,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",243.653342122381,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",243.653342122381,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",243.653342122381,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",246.334075475942,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",246.334075475942,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",246.334075475942,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",247.104373949114,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",247.104373949114,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",247.104373949114,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",254.516801752217,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",254.516801752217,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",254.516801752217,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",255.167660493773,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",255.167660493773,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",255.167660493773,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",263.385516453761,1,0,15,Inf,1,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",263.385516453761,1,0,3,Inf,1,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",263.385516453761,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",267.366560282051,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",267.366560282051,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",267.366560282051,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",270.751221695255,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",270.751221695255,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",270.751221695255,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",273.204350643347,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",273.204350643347,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",273.204350643347,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",273.230801248897,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",273.230801248897,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",273.230801248897,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",282.950607053816,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",282.950607053816,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",282.950607053816,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",291.513571614926,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",291.513571614926,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",291.513571614926,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",295.405488412247,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",295.405488412247,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",295.405488412247,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",296.225281465123,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",296.225281465123,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",296.225281465123,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",303.046280401564,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",303.046280401564,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",303.046280401564,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",303.140169990972,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",303.140169990972,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",303.140169990972,3,1,3,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",312.05466906017,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",312.05466906017,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",312.05466906017,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",313.987526799966,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",313.987526799966,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",313.987526799966,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",324.093273412179,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",324.093273412179,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",324.093273412179,3,1,3,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",324.328983443094,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",324.328983443094,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",324.328983443094,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",324.626677186993,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",324.626677186993,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",324.626677186993,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",338.648801237548,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",338.648801237548,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",338.648801237548,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",343.146883235439,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",343.146883235439,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",343.146883235439,3,1,3,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",351.42294735024,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",351.42294735024,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",351.42294735024,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",357.152444500446,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",357.152444500446,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",357.152444500446,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",357.993742817392,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",357.993742817392,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",357.993742817392,2,4,2,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",359.480784043274,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",359.480784043274,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",359.480784043274,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",360.744317414281,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",360.744317414281,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",360.744317414281,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",362.084829724918,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",362.084829724918,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",362.084829724918,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",371.483237396731,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",371.483237396731,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",371.483237396731,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",380.12918431172,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",380.12918431172,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",380.12918431172,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"truck_get_stocks_resource",380.243020615737,1,2,1,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",380.243020615737,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"truck_haul_loaded_resource",380.243020615737,2,0,5,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",380.243020615737,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",382.926775546078,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",382.926775546078,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",382.926775546078,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",385.174314351855,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",385.174314351855,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",385.174314351855,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",401.01453179314,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",401.01453179314,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",401.01453179314,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",401.095290806413,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",401.095290806413,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",401.095290806413,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",407.787561071369,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",407.787561071369,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",407.787561071369,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",409.336982350228,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",409.336982350228,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",409.336982350228,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",411.456478624129,1,0,15,Inf,1,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",411.456478624129,1,0,3,Inf,1,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",411.456478624129,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",419.509797436217,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",419.509797436217,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",419.509797436217,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",419.540733179756,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",419.540733179756,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",419.540733179756,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",427.110163868828,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",427.110163868828,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",427.110163868828,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",435.800491897042,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",435.800491897042,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",435.800491897042,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",436.347618071676,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",436.347618071676,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",436.347618071676,6,0,15,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",438.200231058974,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",438.200231058974,2,1,2,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",438.200231058974,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",446.840120030362,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",446.840120030362,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",446.840120030362,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",450.099393725651,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",450.099393725651,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",450.099393725651,2,2,2,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",456.900903464256,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",456.900903464256,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",456.900903464256,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",459.169290437672,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",459.169290437672,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",459.169290437672,2,4,2,Inf,6,Inf,1
"orepass","initial suite",6,2,"bogger_dump_stocks_resource",459.220562333215,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"stope_stock_access",459.220562333215,2,3,2,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",459.220562333215,5,0,15,Inf,5,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",466.081292403809,2,0,15,Inf,2,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",466.081292403809,2,0,3,Inf,2,Inf,1
"orepass","initial suite",6,2,"bogger_haul_loaded_resource",466.081292403809,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",471.462332422353,4,0,15,Inf,4,Inf,1
"orepass","initial suite",6,2,"bogger_get_stocks_resource",471.462332422353,3,0,15,Inf,3,Inf,1
"orepass","initial suite",6,2,"drawpoint_access",471.462332422353,3,0,3,Inf,3,Inf,1
"orepass","initial suite",6,2,"bogger_haul_empty_resource",474.950507719861,3,0,15,Inf,3,Inf,1
