"modelname","scenario","sens_step","run_number","resource","time","server","queue","capacity","queue_size","system","limit","replication"
"orepass","initial suite",5,2,"drawpoint_access",112.507955129259,3,7,3,Inf,10,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",112.507955129259,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",116.682486377536,9,0,15,Inf,9,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",116.682486377536,3,6,3,Inf,9,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",116.682486377536,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",136.539061348233,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",136.539061348233,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",136.539061348233,1,1,1,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",138.76015421782,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",138.76015421782,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",138.76015421782,1,2,1,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",139.603556077604,8,0,15,Inf,8,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",139.603556077604,3,5,3,Inf,8,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",139.603556077604,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",142.301652993498,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",142.301652993498,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",142.301652993498,1,3,1,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",163.717889777358,7,0,15,Inf,7,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",163.717889777358,3,4,3,Inf,7,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",163.717889777358,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",166.049232085668,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",166.049232085668,3,3,3,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",166.049232085668,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"truck_get_stocks_resource",170.648694007166,1,3,1,Inf,4,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",170.648694007166,1,2,1,Inf,3,Inf,1
"orepass","initial suite",5,2,"truck_haul_loaded_resource",170.648694007166,1,0,5,Inf,1,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",170.648694007166,1,3,1,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",187.15501235853,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",187.15501235853,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",187.15501235853,1,4,1,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",189.371325344776,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",189.371325344776,1,3,1,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",189.371325344776,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",190.227753484598,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",190.227753484598,3,2,3,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",190.227753484598,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",194.310601330217,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",194.310601330217,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",194.310601330217,1,4,1,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",204.370223167822,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",204.370223167822,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",204.370223167822,1,5,1,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",208.30147100462,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",208.30147100462,3,1,3,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",208.30147100462,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",213.296691970211,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",213.296691970211,1,4,1,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",213.296691970211,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",216.048030271785,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",216.048030271785,3,0,3,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",216.048030271785,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",234.76573268519,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",234.76573268519,1,3,1,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",234.76573268519,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",238.153619721341,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",238.153619721341,2,0,3,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",238.153619721341,7,0,15,Inf,7,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",243.276859733393,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",243.276859733393,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",243.276859733393,1,4,1,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",244.069083575455,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",244.069083575455,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",244.069083575455,1,5,1,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",266.643280404379,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",266.643280404379,1,0,3,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",266.643280404379,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",267.171215550836,0,0,15,Inf,0,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",267.171215550836,0,0,3,Inf,0,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",267.171215550836,7,0,15,Inf,7,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",268.582047445148,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",268.582047445148,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",268.582047445148,1,6,1,Inf,7,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",270.781552692866,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",270.781552692866,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",270.781552692866,1,0,3,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",274.276656930304,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",274.276656930304,7,0,15,Inf,7,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",274.276656930304,1,7,1,Inf,8,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",289.512523118839,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",289.512523118839,8,0,15,Inf,8,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",289.512523118839,1,8,1,Inf,9,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",292.463327858097,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",292.463327858097,9,0,15,Inf,9,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",292.463327858097,1,9,1,Inf,10,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",294.729568414127,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",294.729568414127,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",294.729568414127,2,0,3,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",303.295448789869,0,0,15,Inf,0,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",303.295448789869,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",303.295448789869,3,0,3,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",318.038374273654,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",318.038374273654,2,0,3,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",318.038374273654,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",334.421464035812,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",334.421464035812,10,0,15,Inf,10,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",334.421464035812,1,10,1,Inf,11,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",343.58499485886,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",343.58499485886,1,0,3,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",343.58499485886,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",349.62540503241,0,0,15,Inf,0,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",349.62540503241,0,0,3,Inf,0,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",349.62540503241,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",357.653965652059,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",357.653965652059,11,0,15,Inf,11,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",357.653965652059,1,11,1,Inf,12,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",363.748453381346,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",363.748453381346,12,0,15,Inf,12,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",363.748453381346,1,12,1,Inf,13,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",412.652812681278,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",412.652812681278,13,0,15,Inf,13,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",412.652812681278,1,13,1,Inf,14,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",426.428134718265,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",426.428134718265,14,0,15,Inf,14,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",426.428134718265,1,14,1,Inf,15,Inf,1
"orepass","initial suite",5,2,"truck_get_stocks_resource",426.723113489719,1,2,1,Inf,3,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",426.723113489719,1,13,1,Inf,14,Inf,1
"orepass","initial suite",5,2,"truck_haul_loaded_resource",426.723113489719,2,0,5,Inf,2,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",426.723113489719,1,14,1,Inf,15,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",438.364696741879,0,0,15,Inf,0,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",438.364696741879,15,0,15,Inf,15,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",438.364696741879,1,15,1,Inf,16,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",446.991667675276,14,0,15,Inf,14,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",446.991667675276,1,14,1,Inf,15,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",446.991667675276,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",467.217358003308,13,0,15,Inf,13,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",467.217358003308,1,13,1,Inf,14,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",467.217358003308,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",487.477157584314,12,0,15,Inf,12,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",487.477157584314,1,12,1,Inf,13,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",487.477157584314,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",504.087206047188,11,0,15,Inf,11,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",504.087206047188,1,11,1,Inf,12,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",504.087206047188,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",519.926081959837,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",519.926081959837,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",519.926081959837,1,0,3,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",524.092109591193,10,0,15,Inf,10,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",524.092109591193,1,10,1,Inf,11,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",524.092109591193,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",543.784339314508,9,0,15,Inf,9,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",543.784339314508,1,9,1,Inf,10,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",543.784339314508,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",546.212531370003,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",546.212531370003,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",546.212531370003,2,0,3,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",562.829098781706,8,0,15,Inf,8,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",562.829098781706,1,8,1,Inf,9,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",562.829098781706,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",570.704025106854,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",570.704025106854,1,0,3,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",570.704025106854,1,0,15,Inf,1,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",576.346866920223,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",576.346866920223,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",576.346866920223,2,0,3,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",582.977004279934,7,0,15,Inf,7,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",582.977004279934,1,7,1,Inf,8,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",582.977004279934,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",584.123923324615,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",584.123923324615,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",584.123923324615,3,0,3,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",593.21777816089,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",593.21777816089,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",593.21777816089,3,1,3,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",597.490884461686,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",597.490884461686,1,6,1,Inf,7,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",597.490884461686,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",602.415567904234,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",602.415567904234,3,0,3,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",602.415567904234,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",615.490849239166,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",615.490849239166,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",615.490849239166,3,1,3,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",616.876506412114,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",616.876506412114,1,5,1,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",616.876506412114,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",624.120645814074,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",624.120645814074,3,0,3,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",624.120645814074,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",633.156290557757,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",633.156290557757,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",633.156290557757,3,1,3,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",633.433979271534,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",633.433979271534,3,0,3,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",633.433979271534,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",634.803003026574,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",634.803003026574,1,4,1,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",634.803003026574,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",652.265104642175,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",652.265104642175,2,0,3,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",652.265104642175,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",654.881141332701,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",654.881141332701,1,3,1,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",654.881141332701,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",663.466099393912,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",663.466099393912,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",663.466099393912,1,4,1,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",670.552475437284,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",670.552475437284,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",670.552475437284,3,0,3,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",675.588354154815,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",675.588354154815,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",675.588354154815,3,1,3,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",676.432057424118,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",676.432057424118,1,3,1,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",676.432057424118,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",676.576913192726,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",676.576913192726,3,0,3,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",676.576913192726,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",696.801602234427,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",696.801602234427,2,0,3,Inf,2,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",696.801602234427,6,0,15,Inf,6,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",696.965458852034,2,0,15,Inf,2,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",696.965458852034,1,2,1,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",696.965458852034,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",702.517672866893,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",702.517672866893,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",702.517672866893,3,0,3,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_haul_loaded_resource",704.008119109888,5,0,15,Inf,5,Inf,1
"orepass","initial suite",5,2,"bogger_dump_stocks_resource",704.008119109888,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"stope_stock_access",704.008119109888,1,3,1,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_haul_empty_resource",710.385009863267,3,0,15,Inf,3,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",710.385009863267,4,0,15,Inf,4,Inf,1
"orepass","initial suite",5,2,"drawpoint_access",710.385009863267,3,1,3,Inf,4,Inf,1
"orepass","initial suite",5,2,"bogger_get_stocks_resource",715.399155767521,3,0,15,Inf,3,Inf,1
